group_id,scenario_key,scenario_label,rep,method,penalty,tuning_loss,tuning_loss_se,mean_coordinate_cycles,converged_fraction
10000004,transient_nonpersistent,Transient non-persistence,5,tuned_level_slope,10.0,1.0267051529034523,0.029603886750721942,1.2416666666666667,1.0
10000004,transient_nonpersistent,Transient non-persistence,5,tuned_level_slope,30.0,1.0262357962994375,0.029634854532113064,1.2166666666666666,1.0
10000004,transient_nonpersistent,Transient non-persistence,5,tuned_level_slope,100.0,1.0260878942659193,0.029653048021480576,1.2,1.0
10000004,transient_nonpersistent,Transient non-persistence,5,tuned_level_slope,300.0,1.0260437137225555,0.029658609123808955,1.2,1.0
10000005,transient_nonpersistent,Transient non-persistence,6,tuned_level,0.0,1.5909803152013757,0.1155636157521147,,
10000005,transient_nonpersistent,Transient non-persistence,6,tuned_level,0.03,1.3994134690728306,0.08390244119707539,,
10000005,transient_nonpersistent,Transient non-persistence,6,tuned_level,0.1,1.1563856786964555,0.037720705745184935,,
10000005,transient_nonpersistent,Transient non-persistence,6,tuned_level,0.3,1.0900295570452276,0.025538503027679845,,
10000005,transient_nonpersistent,Transient non-persistence,6,tuned_level,1.0,1.0634120329698518,0.0231752157236826,,
10000005,transient_nonpersistent,Transient non-persistence,6,tuned_level,3.0,1.0556388020012073,0.023314430927128673,,
10000005,transient_nonpersistent,Transient non-persistence,6,tuned_level,10.0,1.0534695052233125,0.02347332565826645,,
10000005,transient_nonpersistent,Transient non-persistence,6,tuned_level,30.0,1.0530018989288608,0.02353579095305576,,
10000005,transient_nonpersistent,Transient non-persistence,6,tuned_level,100.0,1.0529410082077486,0.02355345882874931,,
10000005,transient_nonpersistent,Transient non-persistence,6,tuned_level,300.0,1.0529252349301004,0.023558767372057202,,
10000005,transient_nonpersistent,Transient non-persistence,6,tuned_level_slope,0.1,1.1087725411431242,0.027989883286434238,6.025,1.0
10000005,transient_nonpersistent,Transient non-persistence,6,tuned_level_slope,0.3,1.0755754679916814,0.023633957424785093,3.341666666666667,1.0
10000005,transient_nonpersistent,Transient non-persistence,6,tuned_level_slope,1.0,1.060578632170806,0.0231692669411377,1.875,1.0
10000005,transient_nonpersistent,Transient non-persistence,6,tuned_level_slope,3.0,1.0551355786399408,0.023394157913300996,1.5416666666666667,1.0
10000005,transient_nonpersistent,Transient non-persistence,6,tuned_level_slope,10.0,1.0534038033518145,0.023494471946089935,1.325,1.0
10000005,transient_nonpersistent,Transient non-persistence,6,tuned_level_slope,30.0,1.0530034015744676,0.023542220201461267,1.2666666666666666,1.0
10000005,transient_nonpersistent,Transient non-persistence,6,tuned_level_slope,100.0,1.0529419763780639,0.023555431400489994,1.2416666666666667,1.0
10000005,transient_nonpersistent,Transient non-persistence,6,tuned_level_slope,300.0,1.0529255576535388,0.023559434021395566,1.2416666666666667,1.0
10000006,transient_nonpersistent,Transient non-persistence,7,tuned_level,0.0,1.8593463853959566,0.15413893797882847,,
10000006,transient_nonpersistent,Transient non-persistence,7,tuned_level,0.03,1.614537700379813,0.10565579114015011,,
10000006,transient_nonpersistent,Transient non-persistence,7,tuned_level,0.1,1.1427056265716555,0.04305113017386872,,
10000006,transient_nonpersistent,Transient non-persistence,7,tuned_level,0.3,1.0578321246917557,0.030355448422635125,,
10000006,transient_nonpersistent,Transient non-persistence,7,tuned_level,1.0,1.0477606875310717,0.025364435257621984,,
10000006,transient_nonpersistent,Transient non-persistence,7,tuned_level,3.0,1.0437076237469214,0.02399618823493549,,
10000006,transient_nonpersistent,Transient non-persistence,7,tuned_level,10.0,1.040809325750605,0.02360770751391531,,
10000006,transient_nonpersistent,Transient non-persistence,7,tuned_level,30.0,1.0399764477729532,0.023526410756898555,,
10000006,transient_nonpersistent,Transient non-persistence,7,tuned_level,100.0,1.0396708101120027,0.023500228588410957,,
10000006,transient_nonpersistent,Transient non-persistence,7,tuned_level,300.0,1.0395844880709009,0.023492954484332355,,
10000006,transient_nonpersistent,Transient non-persistence,7,tuned_level_slope,0.1,1.0682008908725,0.037678708151680826,5.375,1.0
10000006,transient_nonpersistent,Transient non-persistence,7,tuned_level_slope,0.3,1.0473929951913883,0.02831534885135559,3.075,1.0
10000006,transient_nonpersistent,Transient non-persistence,7,tuned_level_slope,1.0,1.0446196340438898,0.024794696762945,2.091666666666667,1.0
10000006,transient_nonpersistent,Transient non-persistence,7,tuned_level_slope,3.0,1.0425463784618596,0.023819471162673418,1.35,1.0
10000006,transient_nonpersistent,Transient non-persistence,7,tuned_level_slope,10.0,1.040454271922266,0.02357390156821861,1.2416666666666667,1.0
10000006,transient_nonpersistent,Transient non-persistence,7,tuned_level_slope,30.0,1.0398563022615306,0.02351569919936495,1.2083333333333333,1.0
10000006,transient_nonpersistent,Transient non-persistence,7,tuned_level_slope,100.0,1.0396366172301594,0.023497305125029667,1.1833333333333333,1.0
10000006,transient_nonpersistent,Transient non-persistence,7,tuned_level_slope,300.0,1.0395726129215968,0.023492051507822295,1.175,1.0
10000007,transient_nonpersistent,Transient non-persistence,8,tuned_level,0.0,1.8901582626930216,0.18114325969002065,,
