flagged_percent,later_low_observations_captured,any_later_low_stays_captured,hospital_deaths_captured
2.793898192671199,0.08504210911753936,0.050699300699300696,0.0706984667802385
2.802188691759244,0.08508787989747345,0.050874125874125875,0.0706984667802385
2.810479190847289,0.08508787989747345,0.050874125874125875,0.0706984667802385
2.8187696899353343,0.08559135847674844,0.05104895104895105,0.0706984667802385
2.827060189023379,0.08572867081655071,0.051223776223776225,0.0706984667802385
2.8353506881114243,0.08609483705602343,0.0513986013986014,0.0706984667802385
2.8436411871994696,0.08609483705602343,0.0513986013986014,0.0706984667802385
2.8519316862875144,0.0862321493958257,0.051573426573426576,0.0706984667802385
2.8602221853755596,0.08682716953496887,0.05174825174825175,0.07155025553662692
2.868512684463605,0.08687294031490296,0.051923076923076926,0.07240204429301533
2.8768031835516497,0.08701025265470523,0.0520979020979021,0.07240204429301533
2.885093682639695,0.08705602343463932,0.05227272727272727,0.07240204429301533
2.89338418172774,0.08742218967411204,0.05244755244755245,0.07240204429301533
2.901674680815785,0.08765104357378249,0.05262237762237762,0.07240204429301533
2.90996517990383,0.08792566825338703,0.0527972027972028,0.07240204429301533
2.9182556789918754,0.08792566825338703,0.0527972027972028,0.07325383304940375
2.9265461780799202,0.08801720981325521,0.05297202797202797,0.07410562180579217
2.9348366771679655,0.08810875137312339,0.05314685314685315,0.07410562180579217
2.9431271762560107,0.08833760527279384,0.05332167832167832,0.07410562180579217
2.9514176753440555,0.08870377151226656,0.0534965034965035,0.07410562180579217
2.9597081744321008,0.08906993775173928,0.05367132867132867,0.07410562180579217
2.967998673520146,0.0894818747711461,0.05384615384615385,0.07410562180579217
2.976289172608191,0.08952764555108018,0.05402097902097902,0.07410562180579217
2.984579671696236,0.0898938117905529,0.05419580419580419,0.07410562180579217
2.9928701707842813,0.0898938117905529,0.05419580419580419,0.07410562180579217
3.001160669872326,0.09021420725009154,0.05437062937062937,0.07410562180579217
3.0094511689603713,0.0903515195898938,0.05454545454545454,0.07495741056218058
3.0177416680484166,0.0903972903698279,0.05472027972027972,0.075809199318569
3.026032167136462,0.0903972903698279,0.05472027972027972,0.075809199318569
3.0343226662245066,0.09090076894910289,0.05489510489510489,0.075809199318569
3.042613165312552,0.09103808128890516,0.05506993006993007,0.07666098807495741
3.050903664400597,0.09158733064811424,0.05524475524475524,0.07666098807495741
3.059194163488642,0.09158733064811424,0.05524475524475524,0.07666098807495741
3.067484662576687,0.09167887220798242,0.05541958041958042,0.07666098807495741
3.0757751616647324,0.09241120468692786,0.055594405594405594,0.07666098807495741
3.084065660752777,0.09250274624679604,0.05576923076923077,0.07666098807495741
3.0923561598408225,0.0926858293665324,0.055944055944055944,0.07751277683134583
3.1006466589288677,0.09300622482607103,0.056118881118881116,0.07751277683134583
3.1089371580169125,0.09300622482607103,0.056118881118881116,0.07751277683134583
3.1172276571049577,0.09341816184547784,0.056293706293706294,0.07751277683134583
3.125518156193003,0.09373855730501647,0.056468531468531466,0.07836456558773425
3.133808655281048,0.09401318198462102,0.056643356643356645,0.07836456558773425
3.142099154369093,0.09447088978396193,0.056818181818181816,0.07836456558773425
3.1503896534571383,0.0945624313438301,0.056993006993006995,0.07921635434412266
3.158680152545183,0.09497436836323692,0.05716783216783217,0.07921635434412266
3.1669706516332283,0.09543207616257782,0.057342657342657345,0.08006814310051108
3.1752611507212736,0.09634749176125962,0.05751748251748252,0.08006814310051108
3.1835516498093184,0.09662211644086416,0.057692307692307696,0.08006814310051108
3.1918421488973636,0.09662211644086416,0.057692307692307696,0.08006814310051108
