scenario_key,scenario_label,n_stays,method,n_attempted_replicates,n_effective_replicates,failure_count,failure_rate,loss_mean,loss_mcse,loss_mc_ci_lower,loss_mc_ci_upper,oracle_loss_mean,oracle_loss_mcse,oracle_loss_mc_ci_lower,oracle_loss_mc_ci_upper,regret_mean,regret_mcse,regret_mc_ci_lower,regret_mc_ci_upper,regret_percent_of_oracle_mean,regret_percent_of_oracle_mcse,regret_percent_of_oracle_mc_ci_lower,regret_percent_of_oracle_mc_ci_upper,calibration_p_lt_mean,calibration_p_lt_mcse,calibration_p_lt_mc_ci_lower,calibration_p_lt_mc_ci_upper,calibration_p_le_mean,calibration_p_le_mcse,calibration_p_le_mc_ci_lower,calibration_p_le_mc_ci_upper,calibration_interval_violation_mean,calibration_interval_violation_mcse,calibration_interval_violation_mc_ci_lower,calibration_interval_violation_mc_ci_upper,calibration_strict_absolute_error_mean,calibration_strict_absolute_error_mcse,calibration_strict_absolute_error_mc_ci_lower,calibration_strict_absolute_error_mc_ci_upper,offset_bias_mean,offset_bias_mcse,offset_bias_mc_ci_lower,offset_bias_mc_ci_upper,offset_rmse_mean,offset_rmse_mcse,offset_rmse_mc_ci_lower,offset_rmse_mc_ci_upper,offset_correlation_mean,offset_correlation_mcse,offset_correlation_mc_ci_lower,offset_correlation_mc_ci_upper
ideal_small_dense,"Ideal: small, dense",240,affine_calibrated_q10,200,200,0,0.0,1.069057421349255,0.0035301608653894303,1.0621383060530918,1.0759765366454181,0.9671431232710728,0.0030637319447620096,0.9611382086593392,0.9731480378828063,0.10191429807818224,0.0022171357097149824,0.09756871208714088,0.1062598840692236,10.577658959498569,0.23658213429683744,10.113957976276767,11.041359942720371,0.10035508227305097,0.0015930291200220842,0.09723274519780768,0.10347741934829426,0.10035508227305097,0.0015930291200220842,0.09723274519780768,0.10347741934829426,0.0178415180016742,0.0009689058546685759,0.01594246252652379,0.01974057347682461,0.0178415180016742,0.0009689058546685759,0.01594246252652379,0.01974057347682461,,,,,,,,,,,,
ideal_small_dense,"Ideal: small, dense",240,unpenalized_level,200,200,0,0.0,1.0884656607737764,0.003951788422385886,1.0807201554659,1.0962111660816527,0.9671431232710728,0.0030637319447620096,0.9611382086593392,0.9731480378828063,0.12132253750270379,0.0026700801435601274,0.11608918042132593,0.12655589458408165,12.579264371321884,0.2841008863244673,12.022426634125928,13.13610210851784,0.12568372657435156,0.0014042009958633679,0.12293149262245937,0.12843596052624376,0.12568372657435156,0.0014042009958633679,0.12293149262245937,0.12843596052624376,0.02743952950984196,0.0012259963396547328,0.025036576684118683,0.02984248233556524,0.02743952950984196,0.0012259963396547328,0.025036576684118683,0.02984248233556524,2.8162960488849684,0.051726587827949776,2.714911936742187,2.91768016102775,4.129427177078192,0.037925295125242134,4.055093598632717,4.203760755523667,0.8730820913307443,0.002796308437463909,0.867601326793315,0.8785628558681736
ideal_small_dense,"Ideal: small, dense",240,tuned_level,200,200,0,0.0,1.0733491172165188,0.00385044391807085,1.0658022471371,1.0808959872959376,0.9671431232710728,0.0030637319447620096,0.9611382086593392,0.9731480378828063,0.10620599394544614,0.002547548707887969,0.10121279847798571,0.11119918941290656,11.013990211288016,0.26857430937481797,10.487584564913373,11.54039585766266,0.11159570233007728,0.0014929500591020035,0.10866952021423736,0.1145218844459172,0.11159570233007728,0.0014929500591020035,0.10866952021423736,0.1145218844459172,0.019867370765808214,0.0009597397241841337,0.01798628090640731,0.021748460625209118,0.019867370765808214,0.0009597397241841337,0.01798628090640731,0.021748460625209118,2.4651909539083388,0.05515544285930955,2.357086285904092,2.5732956219125853,3.7703513512795435,0.03754924284432062,3.696754835304675,3.843947867254412,0.8668926772099692,0.002912409659168472,0.861184354277999,0.8726010001419394
ideal_small_dense,"Ideal: small, dense",240,tuned_level_slope,200,200,0,0.0,1.1579448839983328,0.004307351391621126,1.1495024752707554,1.1663872927259102,0.9671431232710728,0.0030637319447620096,0.9611382086593392,0.9731480378828063,0.19080176072726002,0.0034694592884409485,0.18400162052191577,0.19760190093260427,19.797238836784942,0.3751207565546783,19.062002153937772,20.53247551963211,0.0936624044358419,0.001439343755487778,0.09084129067508585,0.09648351819659794,0.0936624044358419,0.001439343755487778,0.09084129067508585,0.09648351819659794,0.01797239421458167,0.0008064705117445074,0.016391712011562438,0.019553076417600904,0.01797239421458167,0.0008064705117445074,0.016391712011562438,0.019553076417600904,1.1587702683150092,0.04199153469147532,1.0764668603197176,1.2410736763103007,3.848446938498327,0.029637263665601456,3.7903579017137483,3.906535975282906,0.8089706002262024,0.0032788015806146176,0.8025441491281977,0.815397051324207
ideal_large_sparse,"Ideal: large, sparse",600,oracle,200,200,0,0.0,0.9677281922762555,0.0025810398699852334,0.9626693541310845,0.9727870304214266,0.9677281922762555,0.0025810398699852334,0.9626693541310845,0.9727870304214266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10078174603174599,0.0008817431219249437,0.0990535295127731,0.10250996255071887,0.10078174603174599,0.0008817431219249437,0.0990535295127731,0.10250996255071887,0.009954563492063442,0.0005315876865033494,0.008912651626516877,0.010996475357610006,0.009954563492063442,0.0005315876865033494,0.008912651626516877,0.010996475357610006,,,,,,,,,,,,
ideal_large_sparse,"Ideal: large, sparse",600,population,200,200,0,0.0,1.3717546959800089,0.004932368286836694,1.3620872541378088,1.381422137822209,0.9677281922762555,0.0025810398699852334,0.9626693541310845,0.9727870304214266,0.40402650370375354,0.004822609079522771,0.3945741899078889,0.4134788174996182,41.86880980988202,0.536743676934199,40.81679220309099,42.920827416673056,0.10156984126984123,0.001407643945534492,0.09881085913659363,0.10432882340308883,0.10156984126984123,0.001407643945534492,0.09881085913659363,0.10432882340308883,0.0159960317460317,0.0008414578280323405,0.014346774403088312,0.017645289088975086,0.0159960317460317,0.0008414578280323405,0.014346774403088312,0.017645289088975086,,,,,,,,,,,,
ideal_large_sparse,"Ideal: large, sparse",600,raw_index_q10,200,200,0,0.0,1.4761079999295577,0.007437097724143206,1.461531288390237,1.4906847114688784,0.9677281922762555,0.0025810398699852334,0.9626693541310845,0.9727870304214266,0.5083798076533024,0.007161879438449091,0.4943425239539422,0.5224170913526626,52.633451261126936,0.7662686794378493,51.13156464942875,54.13533787282512,0.24133497023809522,0.0017170419417485373,0.2379695680322681,0.24470037244392234,0.24133497023809522,0.0017170419417485373,0.2379695680322681,0.24470037244392234,0.1413349702380952,0.0017170419417485373,0.13796956803226806,0.1447003724439223,0.1413349702380952,0.0017170419417485373,0.13796956803226806,0.1447003724439223,,,,,,,,,,,,
ideal_large_sparse,"Ideal: large, sparse",600,affine_calibrated_q10,200,200,0,0.0,1.1456276883705696,0.0033561540372706927,1.139049626457519,1.1522057502836203,0.9677281922762555,0.0025810398699852334,0.9626693541310845,0.9727870304214266,0.17789949609431396,0.0027947878753719004,0.17242171185858504,0.18337728033004289,18.442537629092584,0.30385987956427196,17.84697226514661,19.038102993038557,0.10145560515873012,0.0014371835964842635,0.09863872530962096,0.10427248500783927,0.10145560515873012,0.0014371835964842635,0.09863872530962096,0.10427248500783927,0.01642683531746027,0.0008486220256517816,0.014763536147182779,0.018090134487737764,0.01642683531746027,0.0008486220256517816,0.014763536147182779,0.018090134487737764,,,,,,,,,,,,
ideal_large_sparse,"Ideal: large, sparse",600,unpenalized_level,200,200,0,0.0,1.4761079999295577,0.007437097724143206,1.461531288390237,1.4906847114688784,0.9677281922762555,0.0025810398699852334,0.9626693541310845,0.9727870304214266,0.5083798076533024,0.007161879438449091,0.4943425239539422,0.5224170913526626,52.633451261126936,0.7662686794378493,51.13156464942875,54.13533787282512,0.24133497023809522,0.0017170419417485373,0.2379695680322681,0.24470037244392234,0.24133497023809522,0.0017170419417485373,0.2379695680322681,0.24470037244392234,0.1413349702380952,0.0017170419417485373,0.13796956803226806,0.1447003724439223,0.1413349702380952,0.0017170419417485373,0.13796956803226806,0.1447003724439223,5.058718125806061,0.04022174825998015,4.9798834992165,5.137552752395623,6.6537641760605615,0.033702785186509335,6.587706717095003,6.71982163502612,0.7833425495476122,0.002648768169299919,0.7781509639357843,0.78853413515944
ideal_large_sparse,"Ideal: large, sparse",600,tuned_level,200,200,0,0.0,1.2041196990838232,0.004080543046005852,1.1961218347136517,1.2121175634539947,0.9677281922762555,0.0025810398699852334,0.9626693541310845,0.9727870304214266,0.23639150680756796,0.0034354220321642158,0.22965807962452608,0.24312493399060983,24.480482214814845,0.36734382008771616,23.76048832744292,25.20047610218677,0.12538730158730155,0.0016962795743768152,0.122062593621523,0.1287120095530801,0.12538730158730155,0.0016962795743768152,0.122062593621523,0.1287120095530801,0.029252083333333276,0.001347669152992315,0.02661065179346834,0.03189351487319821,0.029252083333333276,0.001347669152992315,0.02661065179346834,0.03189351487319821,2.0509262167020377,0.060588368758166346,1.9321730139360316,2.1696794194680438,4.665621940356868,0.021780849033689015,4.622931476250837,4.708312404462898,0.6656630513198405,0.004276900243590076,0.6572803268424039,0.6740457757972771
ideal_large_sparse,"Ideal: large, sparse",600,tuned_level_slope,200,200,0,0.0,1.2595185357915397,0.003983980220357809,1.2517099345596383,1.2673271370234411,0.9677281922762555,0.0025810398699852334,0.9626693541310845,0.9727870304214266,0.2917903435152844,0.0035793488428586826,0.28477481978328134,0.2988058672472874,30.233166012820238,0.39413248531564515,29.460666341601573,31.005665684038902,0.09606770833333328,0.0012634612916801891,0.09359132420164011,0.09854409246502645,0.09606770833333328,0.0012634612916801891,0.09359132420164011,0.09854409246502645,0.01423497023809519,0.0008097989475387521,0.012647764300919236,0.015822176175271145,0.01423497023809519,0.0008097989475387521,0.012647764300919236,0.015822176175271145,0.5307828970102062,0.030757860085934723,0.47049749124177415,0.5910683027786383,4.751924966476212,0.0215579990923747,4.709671288255158,4.794178644697266,0.596799701000858,0.0039666412076733515,0.5890250842338183,0.6045743177678977
serial_dependence,Serial dependence,600,oracle,200,200,0,0.0,0.9624191014975452,0.0024663132027376326,0.9575851276201794,0.9672530753749109,0.9624191014975452,0.0024663132027376326,0.9575851276201794,0.9672530753749109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10122741043678538,0.0008682850466449772,0.09952557174536122,0.10292924912820953,0.10122741043678538,0.0008682850466449772,0.09952557174536122,0.10292924912820953,0.00978660032097527,0.0005293347301926751,0.008749104249797628,0.010824096392152913,0.00978660032097527,0.0005293347301926751,0.008749104249797628,0.010824096392152913,,,,,,,,,,,,
