group_id,scenario_key,scenario_label,rep,n_stays,mean_index_count,mean_late_count,sd_index_count,sd_late_count,total_count_latent_level_correlation,observed_error_lag1_correlation,treatment_trigger_fraction,selected_shape_solver_converged_fraction
11,ideal_large_dense,"Ideal: large, dense",12,600,11.876666666666669,11.951666666666666,2.5734204949759296,2.6020405288436863,-0.0313961204560059,0.0300767932185882,0.0,1.0
12,ideal_large_dense,"Ideal: large, dense",13,600,12.153333333333334,12.135,2.5937813564557413,2.6270917415202577,0.0164033668650219,0.0120354321940235,0.0,1.0
13,ideal_large_dense,"Ideal: large, dense",14,600,11.945,12.018333333333333,2.6299879075748587,2.5387804616803527,0.011342162508755,0.0089219260485745,0.0,1.0
14,ideal_large_dense,"Ideal: large, dense",15,600,12.055,11.801666666666666,2.667176669372079,2.5370043767341373,0.0343728174159601,0.0230341973106605,0.0,1.0
15,ideal_large_dense,"Ideal: large, dense",16,600,12.018333333333333,11.865,2.550589421987556,2.604114184223519,0.0015984704027655,0.0246029182256293,0.0,1.0
16,ideal_large_dense,"Ideal: large, dense",17,600,12.165,11.92,2.5733529182897006,2.568643588187852,-0.008889472436135,0.0223457216015495,0.0,1.0
17,ideal_large_dense,"Ideal: large, dense",18,600,12.183333333333334,12.081666666666669,2.563332468577378,2.590272780490723,0.0059598894734182,0.0036548140252083,0.0,1.0
18,ideal_large_dense,"Ideal: large, dense",19,600,12.061666666666667,11.866666666666667,2.562969353842684,2.5165009140284584,-0.0305608207328763,0.0110114836223109,0.0,1.0
19,ideal_large_dense,"Ideal: large, dense",20,600,12.081666666666669,12.035,2.6520532044476264,2.541234238007331,-0.031568015821448,0.012957759801477,0.0,1.0
1000000,ideal_small_dense,"Ideal: small, dense",1,240,11.745833333333334,11.979166666666666,2.524769208006141,2.534197762303848,-0.0457414353242205,0.0318631465665442,0.0,1.0
1000001,ideal_small_dense,"Ideal: small, dense",2,240,12.125,11.841666666666669,2.6308835240570443,2.674834944529138,0.032784066976009,0.0051088245728055,0.0,1.0
1000002,ideal_small_dense,"Ideal: small, dense",3,240,12.079166666666667,12.054166666666667,2.5576988818921507,2.671949309059083,0.0642179807196825,0.0133347175756919,0.0,1.0
1000003,ideal_small_dense,"Ideal: small, dense",4,240,11.954166666666667,12.025,2.551966862540242,2.5101051004017267,-0.1208648902059749,0.0099750016300336,0.0,1.0
1000004,ideal_small_dense,"Ideal: small, dense",5,240,12.2,11.804166666666667,2.515558282529615,2.567739863299785,-0.0655591381382957,0.0315772476926333,0.0,1.0
1000005,ideal_small_dense,"Ideal: small, dense",6,240,11.920833333333333,12.245833333333334,2.5396403999833,2.5845500351589035,-0.018391084407693,0.0194523676716193,0.0,1.0
1000006,ideal_small_dense,"Ideal: small, dense",7,240,11.816666666666666,11.9625,2.617876533629452,2.651803286342346,0.0965460559148791,0.0197712824366504,0.0,1.0
1000007,ideal_small_dense,"Ideal: small, dense",8,240,11.925,11.6875,2.6502151171865305,2.596717029355323,-0.0804053516877696,0.0133045293075383,0.0,1.0
1000008,ideal_small_dense,"Ideal: small, dense",9,240,12.145833333333334,11.925,2.710506316342843,2.605634384163107,-0.0788330986205106,0.0005021741345615,0.0,1.0
1000009,ideal_small_dense,"Ideal: small, dense",10,240,11.95,11.870833333333334,2.421486800781667,2.452047076934594,0.0740243641004342,0.0128443734790373,0.0,1.0
1000010,ideal_small_dense,"Ideal: small, dense",11,240,12.095833333333331,12.158333333333331,2.5766864594244505,2.5466224520977963,0.0081001414453519,0.0076628280101512,0.0,1.0
1000011,ideal_small_dense,"Ideal: small, dense",12,240,12.045833333333333,12.154166666666669,2.48551942942128,2.6396524379218,0.0424833978008598,-0.0011322131647531,0.0,1.0
1000012,ideal_small_dense,"Ideal: small, dense",13,240,11.904166666666669,12.0375,2.644007856517782,2.537305344266204,0.0409910085198488,0.0235892231878937,0.0,1.0
1000013,ideal_small_dense,"Ideal: small, dense",14,240,11.979166666666666,12.091666666666669,2.5816343898262613,2.660719484076218,-0.0097153900070653,0.0161583331095306,0.0,1.0
1000014,ideal_small_dense,"Ideal: small, dense",15,240,11.9625,11.995833333333334,2.62643664611712,2.6010907217583346,-0.069676973862282,-0.0017674117142019,0.0,1.0
1000015,ideal_small_dense,"Ideal: small, dense",16,240,12.020833333333334,12.145833333333334,2.475736510450401,2.569450255688454,0.0573573421225184,-0.0268855347969995,0.0,1.0
1000016,ideal_small_dense,"Ideal: small, dense",17,240,12.066666666666666,11.908333333333331,2.58975559284721,2.521857034206398,-0.0166706152620816,-0.0007624552279248,0.0,1.0
