group_id,scenario_key,scenario_label,rep,method,penalty,tuning_loss,tuning_loss_se,mean_coordinate_cycles,converged_fraction
9,ideal_large_dense,"Ideal: large, dense",10,tuned_level_slope,1.0,1.2323164063423444,0.0382436120874569,1.6083333333333334,1.0
9,ideal_large_dense,"Ideal: large, dense",10,tuned_level_slope,3.0,1.263260896682889,0.0395793797007455,1.3333333333333333,1.0
9,ideal_large_dense,"Ideal: large, dense",10,tuned_level_slope,10.0,1.2794221250961448,0.040693324526678,1.1916666666666669,1.0
10,ideal_large_dense,"Ideal: large, dense",11,tuned_level,0.0,1.0754609664539427,0.0370085425679186,,
10,ideal_large_dense,"Ideal: large, dense",11,tuned_level,0.03,1.0381479666451316,0.0304081863655653,,
10,ideal_large_dense,"Ideal: large, dense",11,tuned_level,0.1,1.0843474032776683,0.0307224674686855,,
10,ideal_large_dense,"Ideal: large, dense",11,tuned_level,0.3,1.188084076743543,0.0363343677218036,,
10,ideal_large_dense,"Ideal: large, dense",11,tuned_level,1.0,1.2716977144651802,0.0434635964856126,,
10,ideal_large_dense,"Ideal: large, dense",11,tuned_level,3.0,1.3157653287990108,0.0501526341328063,,
10,ideal_large_dense,"Ideal: large, dense",11,tuned_level,10.0,1.335807808486908,0.0534905443074937,,
10,ideal_large_dense,"Ideal: large, dense",11,tuned_level_slope,0.1,1.1322421663141464,0.0334903502562726,5.616666666666666,1.0
10,ideal_large_dense,"Ideal: large, dense",11,tuned_level_slope,0.3,1.2148912400304104,0.0383824233658341,2.783333333333333,1.0
10,ideal_large_dense,"Ideal: large, dense",11,tuned_level_slope,1.0,1.285937632031768,0.0455949079578728,1.8333333333333333,1.0
10,ideal_large_dense,"Ideal: large, dense",11,tuned_level_slope,3.0,1.3219364040453594,0.051136791258515,1.3833333333333333,1.0
10,ideal_large_dense,"Ideal: large, dense",11,tuned_level_slope,10.0,1.337593278323407,0.0537992028016869,1.2583333333333333,1.0
11,ideal_large_dense,"Ideal: large, dense",12,tuned_level,0.0,1.016427969861993,0.0264981979479792,,
11,ideal_large_dense,"Ideal: large, dense",12,tuned_level,0.03,0.993561784821532,0.0243047859744852,,
11,ideal_large_dense,"Ideal: large, dense",12,tuned_level,0.1,1.0546582285826809,0.0269763969268549,,
11,ideal_large_dense,"Ideal: large, dense",12,tuned_level,0.3,1.1858262606977348,0.035657302468596,,
11,ideal_large_dense,"Ideal: large, dense",12,tuned_level,1.0,1.293182917605146,0.0433035032501413,,
11,ideal_large_dense,"Ideal: large, dense",12,tuned_level,3.0,1.3405060560687836,0.0488896487651679,,
11,ideal_large_dense,"Ideal: large, dense",12,tuned_level,10.0,1.359224961397544,0.0512685260215292,,
11,ideal_large_dense,"Ideal: large, dense",12,tuned_level_slope,0.1,1.1239593915040826,0.030435172254581,5.825,1.0
11,ideal_large_dense,"Ideal: large, dense",12,tuned_level_slope,0.3,1.2304908263647014,0.038857126784095,2.3,1.0
11,ideal_large_dense,"Ideal: large, dense",12,tuned_level_slope,1.0,1.3117353834315966,0.0453991711845593,1.6666666666666667,1.0
11,ideal_large_dense,"Ideal: large, dense",12,tuned_level_slope,3.0,1.347663420209506,0.049770885471327,1.35,1.0
11,ideal_large_dense,"Ideal: large, dense",12,tuned_level_slope,10.0,1.3617308090364362,0.0516260957934457,1.2583333333333333,1.0
12,ideal_large_dense,"Ideal: large, dense",13,tuned_level,0.0,1.0124869204655915,0.0367997641729166,,
12,ideal_large_dense,"Ideal: large, dense",13,tuned_level,0.03,0.9816780448793287,0.0282408326821593,,
12,ideal_large_dense,"Ideal: large, dense",13,tuned_level,0.1,1.0177827693068933,0.0275134637446945,,
